	EA05_S_Wi2017RNA	EA10_S_Wi2017RNA	EB05_S_Wi2013RNA	EB05_S_Wi2017RNA	EB05_S_Wi2018RNA	EB07_S_Wi2017RNA	EB10_S_Wi2017RNA	EBI05_S_Wi2018RNA	EBI10_S_Wi2017RNA	EBI20_S_Wi2018RNA	ED05_S_Su2017RNA	ED05_S_Wi2013RNA	ED05_S_Wi2016RNA	ED05_S_Wi2017RNA	ED05_S_Wi2018RNA	ED10_S_Wi2017RNA	EL05_S_Wi2017RNA	EL05_S_Wi2018RNA	EL10_S_Wi2017RNA	EM05_S_Wi2017RNA	EM10_S_Wi2015RNA	EN10_S_Wi2017RNA	EN15_S_Wi2017RNA	EN15_S_Wi2018RNA	EN17_S_Wi2013RNA	EN17_S_Wi2017RNA	EN20_S_Wi2013RNA	EN20_S_Wi2016RNA	EN20_S_Wi2017RNA	EN20_S_Wi2018RNA	EN30_S_Su2017RNA	EO05_S_Wi2013RNA	EO05_S_Wi2017RNA	EO10_S_Wi2017RNA	EOI10_S_Su2017RNA	EOI10_S_Wi2017RNA	EOI10_S_Wi2018RNA	EOI15_S_Su2017RNA	EOI15_S_Wi2017RNA	EOI20_S_Su2017RNA	EOI20_S_Su2018RNA	EOI20_S_Wi2013RNA	EOK05_S_Su2017RNA	EOK05_S_Wi2017RNA	EOK05_S_Wi2018RNA	EOK10_S_Wi2013RNA	EOK10_S_Wi2017RNA	EOK10_S_Wi2018RNA	EU05_S_Wi2013RNA	EU05_S_Wi2017RNA	EU05_S_Wi2018RNA	EU08_S_Wi2013RNA	EU08_S_Wi2017RNA	EU08_S_Wi2018RNA	EUR05_S_Wi2015RNA	EUR05_S_Wi2016RNA	EUR05_S_Wi2017RNA	EUR05_S_Wi2018RNA	EUR05_S_Wi2019RNA	LOK10_S_Wi2013RNA
EOI20_S_Su2017	0.962916296742053	0.75148557478088	0.985187227035026	0.758780591369738	0.824063740041122	0.69312565425918	0.834170796868313	0.777811679292556	0.798894123396744	0.794031970473753	0.869091705380764	0.988562657074422	0.907487930668663	0.983347644200903	0.979192269408885	0.84128800867381	0.787419130527873	0.795262099792738	0.71755731570759	0.877867503927575	0.945146209004136	0.935839679387131	0.819367786471972	0.680173418834857	0.832779279705684	0.461405028495853	0.856868715409344	0.604161256533868	0.822376553724687	0.550510457953177	0.673802250018852	0.780147370929468	0.773058347895741	0.897556094970993	0.739803216081758	0.647558421613329	0.567859957204739	0.575285210532949	0.695594328458596	0.402658358643356	0.933008647203766	0.425694417343031	0.865662238378275	0.905910954671082	0.951340363438482	0.854883293034737	0.80132236319377	0.849317424904964	0.991954449810277	0.93543494222838	0.980212540925113	0.902170000570355	0.891544143201627	0.911377549763175	0.963611330169754	0.921390467890364	0.871136504724367	0.87318562099969	0.896376885191874	0.786317502139527
EOI20_S_Su2018	0.960921880557839	0.771125960275492	0.985561561193205	0.754159761875424	0.817697576421754	0.660490502148063	0.830936347435738	0.777954179795157	0.809663046813351	0.76171660243422	0.868936553324664	0.98846112345096	0.907295002116392	0.983931623054203	0.978119982408247	0.818692696394136	0.776717075564209	0.779557038431965	0.690346021877004	0.866136783275826	0.929803531335785	0.936712329758503	0.825006483511103	0.710998489759163	0.851447240460894	0.396767655520696	0.864485819292448	0.643375878059809	0.82553011875916	0.580892916013573	0.612843899028598	0.76590034760711	0.771976529398118	0.875469685794568	0.778212156014761	0.696741183066992	0.615298477919161	0.62392347739285	0.738834136748288	0.407572025022267	0.929398889933377	0.43989373496877	0.859995597106718	0.907097640922856	0.95125676160981	0.857751766216494	0.801272914749018	0.848693531695362	0.991926396163185	0.931624715201905	0.980280348259126	0.900447523467521	0.892520542274234	0.912239828103183	0.961209613502194	0.912181264463079	0.871794571798198	0.856872423997648	0.874624574227156	0.756114394482461
EOI20_S_Wi2013	0.921633264039034	0.684913204960912	0.950481254174604	0.707547307970203	0.79020762907616	0.673072728366007	0.764238253601573	0.767806455850625	0.775006196151247	0.796223058748739	0.858408635715237	0.958089672769036	0.846257952480346	0.949421352112153	0.946824816608388	0.81908832876497	0.74815509156106	0.761096165077267	0.743232169820169	0.817462103167663	0.941431258462695	0.890332282636863	0.738944227108248	0.641188262345906	0.79452689140399	0.609422122983134	0.786462100526616	0.574984198673365	0.765832106773019	0.563748980098878	0.692367654495569	0.773606727411424	0.719396407203255	0.882073762699607	0.704938507287767	0.585294273298998	0.51304412250674	0.571752948618843	0.653192563838425	0.574697210615834	0.899548859731696	0.4126749090352	0.83573920345354	0.859156070340525	0.91575878409688	0.796157219958623	0.745454306001772	0.783736959172785	0.960545925480509	0.888586829845515	0.950854911222825	0.836070750655417	0.837097103076798	0.854256458850936	0.927530027282215	0.870421361082584	0.817197659661067	0.847511136287071	0.851101522005939	0.831243627017542
EOK05_S_Su2017	0.854427852954365	0.723303661405663	0.917563368120668	0.634096741766973	0.692313129928635	0.703601792852362	0.701487133237096	0.661239991350171	0.698966771041341	0.881923768048546	0.770567720334116	0.94024350637879	0.749203166043465	0.91394529505694	0.909394483999103	0.819291774204013	0.696334553764156	0.660767545190577	0.751887337993812	0.748696010642774	0.967318132004261	0.862540096197819	0.718610353293455	0.705146730910395	0.820439252280996	0.835711275022537	0.760024156163108	0.761999823661838	0.708525407506621	0.760371781014779	0.859259259259259	0.735199313943082	0.652583962242212	0.917643827292151	0.748559519385383	0.753522419569508	0.739462599840329	0.836662095546221	0.737294988336938	0.840404389583515	0.82567219104991	0.765903138249712	0.406298831046945	0.591700886935574	0.731174501057473	0.536888451517086	0.503984498877775	0.59342578992239	0.951082846221284	0.796783204756197	0.90656725581346	0.792513093287743	0.814489745012978	0.808275411357483	0.877732502294242	0.793939201500667	0.720388678635838	0.729826307726765	0.774746593717564	0.936844528909749
EOK05_S_Wi2017	0.687054247516898	0.691949893768522	0.751572646921443	0.61358112753923	0.628967383933933	0.726877838536717	0.598879610582059	0.592815616703076	0.680874695159751	0.850287251227973	0.813781371879129	0.729417876463701	0.575551550696609	0.696930870075292	0.707703400743495	0.696730069138313	0.685766006945113	0.649323919807384	0.737553148362436	0.654098278564287	0.91746060378828	0.692204871940488	0.628213684291529	0.723578170758349	0.737154219452974	0.874391934012801	0.647966555456018	0.819893159317238	0.691399346142691	0.823121349438484	0.889082433780507	0.710534752679384	0.533390914032459	0.863760075284682	0.775119416086398	0.758184562645334	0.744427736608349	0.872397272833616	0.706322578290057	0.878576120177401	0.677196657945694	0.789130806262374	0.573948461182196	0.325025627901535	0.523331269457061	0.40553383959741	0.499497946658181	0.437595063320947	0.745009956876649	0.597481092611957	0.723123101138322	0.57374441763144	0.608002714923587	0.585618193597971	0.690590563218783	0.62320352695056	0.67829793521861	0.72137441331191	0.635207787725654	0.939555951959723
EOK05_S_Wi2018	0.657547748469964	0.766146489513075	0.667085892481928	0.713348708168047	0.662507422702603	0.814307913723989	0.642677550086121	0.639365902961384	0.698441660806446	0.885565373017762	0.873062675279563	0.639288752171243	0.58506046393553	0.578125791611951	0.601970308635684	0.706052482824818	0.790297842448307	0.732440992594304	0.808744488876778	0.736768290167501	0.922252990086614	0.67721414046563	0.665128891733433	0.798694527049492	0.776210791183541	0.91523898696842	0.650554668574856	0.868295385666933	0.719646273530771	0.881115942759791	0.931367925578521	0.790524603142844	0.58017212315875	0.874897898356529	0.818506136401566	0.816283135259665	0.806749198626906	0.914760886587652	0.76269406934439	0.91904901899705	0.639379575938175	0.855911530637427	0.719118796766312	0.52068003372059	0.334471739239821	0.503702903571649	0.656634558731935	0.46064326918763	0.62423464167442	0.527189672923899	0.648557507116862	0.582453647442602	0.594909209957122	0.55761962914476	0.586261315268696	0.613239137636965	0.682325680975804	0.728695298142802	0.635351000810782	0.958420241314566
EOK10_S_Wi2013	0.683993044678638	0.63056027186818	0.730273287813443	0.556748502871151	0.591709716975622	0.670596432131978	0.539045703633845	0.53924754003818	0.607641653248989	0.826864708254371	0.798028134172313	0.765892237275418	0.554261016819014	0.746651710382241	0.729218822524122	0.696111592767196	0.647159958959705	0.60283267612905	0.69718668550133	0.653911790905338	0.916635161413816	0.669812024308458	0.551264905316139	0.650881470156902	0.661638136950855	0.831752066648306	0.54771426235875	0.746306070890895	0.589671175290936	0.758062650383078	0.859013664781788	0.697199718659834	0.473697276568251	0.84876422459284	0.756383514929516	0.687270490167975	0.670060816633328	0.831338618587015	0.698804813439218	0.836684282915927	0.640848816519006	0.729630344416344	0.597867696545137	0.519557953353633	0.604182649036251	0.334888269726149	0.431832004585436	0.415081356380597	0.794089806380102	0.600331514592062	0.726505239779715	0.603512452276609	0.648024312560232	0.619762129317985	0.661724025405859	0.611552170865485	0.556393076427777	0.672538174059371	0.623472182193036	0.925137725421128
EOK10_S_Wi2017	0.784323765827999	0.576154053473678	0.863304351012285	0.506977427176556	0.642183387623813	0.606921723359115	0.572750498841653	0.592898250609934	0.630601309658154	0.825612830163209	0.766849524502206	0.889575197276884	0.646513578213903	0.861338057067487	0.857317202885535	0.739934195176754	0.591957744020575	0.601775025802642	0.667459855132127	0.649240766915451	0.938372889773003	0.758524107074332	0.579287663724338	0.606725084113712	0.689579077531424	0.800963462885387	0.624497000606933	0.694579155121869	0.617020160944882	0.707129868543379	0.819818162290279	0.682238735822499	0.505842656676562	0.872426714267449	0.757025745787917	0.64691165780528	0.631420115192523	0.800853131631974	0.705950100637463	0.804794794035939	0.764923068370269	0.68582851199034	0.584147089198357	0.592038857701752	0.745183214651824	0.474312587020728	0.360931239714922	0.458728741206835	0.903941225346883	0.724318906062977	0.854436132607261	0.680985714574369	0.709927539657878	0.719803026166262	0.815815126010719	0.698479789859561	0.629499877157919	0.706373306961724	0.697424923660479	0.913416612125497
EOK10_S_Wi2018	0.730407696123908	0.608899641864169	0.804852882590038	0.55079639110424	0.623905765654553	0.657285160391642	0.562447721057136	0.578260979429265	0.641463083814491	0.828687000640434	0.795851138766263	0.793366659739531	0.605373262953606	0.756996759977395	0.758834169097842	0.687042940170856	0.634614919799065	0.617934776876322	0.692191022939151	0.650330871989174	0.920628982245494	0.681482062092388	0.56214325220744	0.646849385299298	0.661846692174548	0.831299859075554	0.582521326005923	0.739081942111109	0.639097081945479	0.759320528943334	0.84997047190822	0.704366156906707	0.479462303975201	0.858235276956072	0.805932069878695	0.686352377211894	0.666709505743979	0.833759566393501	0.735487821235577	0.838024654428696	0.70539209484487	0.724246892488387	0.644953771052115	0.566442183426994	0.651208673814882	0.450515259130502	0.462791690351899	0.391591299285171	0.792655297375988	0.635654321365599	0.775948927693428	0.592436281946128	0.635467453715365	0.623696751664039	0.728595492063068	0.674612278486829	0.633657248900003	0.711284483941129	0.668541058416269	0.925057557511731
EU05_S_Wi2013	0.625806535423412	0.860018766626887	0.543717370914379	0.833749045701668	0.770429706760327	0.923014930804378	0.753773781818766	0.73637539019537	0.881073793530631	0.90719213076903	0.969754622890475	0.262171872531565	0.647967678780197	0.383858535379408	0.45610594275521	0.714417840625246	0.88600393647099	0.834968192054237	0.906235927016756	0.799093245040979	0.917206376977686	0.609854295575501	0.72975926124541	0.930302367819082	0.81775330158117	0.974327001813289	0.677523696051383	0.969569195525556	0.822731030391254	0.9829596102772	0.987850253362382	0.878037579442534	0.69137264090743	0.869415456391664	0.932753378214006	0.907543176183061	0.89783438671075	0.984717605197458	0.88172670182546	0.984194574831165	0.619759172343902	0.937780274537434	0.90855573863417	0.670766896867915	0.514272763088664	0.666024348171689	0.838491599066521	0.666779124912858	0.348061492779234	0.405044957314986	0.548621754391014	0.437747620854629	0.458342734952269	0.511138107271676	0.53164903549768	0.619380317083226	0.777102470075335	0.865358877050574	0.640282661577148	0.984435159431335
EU05_S_Wi2017	0.560231757442895	0.715000971804573	0.57966975264565	0.674251485607895	0.642381139717979	0.800941603721533	0.597463555739343	0.603496222985054	0.723758795961351	0.863073729978152	0.851605638669146	0.525040332030514	0.471300636466571	0.516385524052152	0.518492926434327	0.639194564355279	0.733920289748385	0.682098932887557	0.777585239817172	0.651937508510523	0.910025612744334	0.564978157570525	0.586880156623982	0.802127735276422	0.712546226049153	0.907118662105285	0.551702311260108	0.872709289153863	0.673113509843482	0.884146500433728	0.927251045185972	0.759479998276359	0.514933226046652	0.841411416881093	0.856488941425327	0.794952974461025	0.79145482785794	0.918539649105669	0.797910667727115	0.919022874459674	0.542165916892312	0.848658101996632	0.756078341971692	0.548865499758569	0.485142747557643	0.477361955593699	0.655556970321694	0.503542143712411	0.567748774862289	0.332420369966184	0.555657509685711	0.441118639519852	0.459831011460442	0.466513226332855	0.512484567272845	0.533778872689626	0.603799619192567	0.705623074236175	0.561337798621905	0.957895851972747
EU05_S_Wi2018	0.574030053530762	0.820033007296678	0.545797813270708	0.770865180914005	0.701752870366408	0.883939775709898	0.675643715097129	0.688075300433995	0.845396466845205	0.895740908849619	0.93170241140978	0.538770617074253	0.576930530727823	0.535816617005952	0.472201988353663	0.707112835684842	0.840079176489702	0.768602439617584	0.871159942251973	0.746871997221686	0.91729812381568	0.635884212754474	0.677279402185597	0.894743092458245	0.800246626808822	0.953813438835954	0.640855962509216	0.944730934466323	0.753546972790208	0.955493157325896	0.964990422433441	0.84122867798939	0.641422046246095	0.866239299176401	0.898301189212247	0.871274650590127	0.866184059008471	0.964987158011264	0.854263587561196	0.96102208381865	0.615540394158148	0.9118443213582	0.868591189716436	0.666400622441307	0.538055271687054	0.619744353253752	0.796500555500247	0.642412189789042	0.586292876519597	0.483437837181275	0.452905288862979	0.579966461506856	0.581529965837429	0.549877443295928	0.517829458819396	0.577817366642584	0.703077909475417	0.807761736250659	0.641626130203505	0.973668519663395
EU08_S_Wi2013	0.630102411577207	0.65914956661223	0.689796265939151	0.625555407295804	0.663058600325357	0.736511749486386	0.58034857144439	0.619213789655331	0.690773613850537	0.827387095683921	0.837597429393804	0.573313962312176	0.535257684065396	0.578200656454832	0.627774680217979	0.624915027010619	0.660273031356837	0.682056209960738	0.726372793470034	0.629083609079934	0.903588695511571	0.574742064472472	0.569090463909532	0.734670353074656	0.673870177704442	0.882297809889708	0.557424825983996	0.824997206408479	0.7022978379325	0.844512034965808	0.895121630506247	0.729303753993722	0.480326245885126	0.824085424892261	0.847767077374488	0.754592852753184	0.72589462121428	0.875401286067285	0.779076481960762	0.88597810904843	0.63635361124039	0.772406296723442	0.781356881166613	0.56622241996911	0.592265351641046	0.525443654456553	0.623020597211182	0.478607812993413	0.594702572627615	0.494727271742133	0.680819770868687	0.332100610624095	0.46659854526332	0.473485009948787	0.620447982536339	0.586602337316987	0.672541199257572	0.758119069347541	0.582358650623788	0.944352212377323
EU08_S_Wi2017	0.705797757971422	0.637843573995426	0.695474508843877	0.619159676962692	0.677904682696161	0.717442195653816	0.587749870506096	0.634355369424085	0.70218815544817	0.820736609329227	0.831881613804325	0.582673378163859	0.591969153047109	0.538506640692162	0.595100626282714	0.636818403266096	0.685018125071935	0.700085944810822	0.738747521557847	0.678355579991343	0.914820133304205	0.618016463145659	0.56815929156015	0.71678120829928	0.707778195437346	0.860292923461466	0.595868517583615	0.797152090307989	0.717103085059057	0.812975970097006	0.873811456455872	0.740438135412324	0.475360318761653	0.838401713944328	0.843790612566307	0.733728730598232	0.709700137579029	0.849737334316057	0.762855026472719	0.860368157137981	0.677818994199831	0.737031447473583	0.780509076882517	0.567966676749701	0.582439982882088	0.560625681731955	0.624978089940725	0.513353778706289	0.565286937034083	0.468535430530115	0.667363094903567	0.405935366623862	0.315323422327243	0.426984308556098	0.654010464875139	0.62469419898472	0.723088012496696	0.789002926316357	0.61798828754782	0.93390700707649
EU08_S_Wi2018	0.661192817972456	0.648437337688692	0.679642614667376	0.639890368602307	0.657003021582289	0.750339824346158	0.569867593924884	0.62293882329983	0.715950212698834	0.827328038279679	0.850478306257834	0.610883706596144	0.521268009863277	0.563541584751388	0.587545927540815	0.644047347760492	0.694133599274586	0.671289562258429	0.750305536100568	0.665786491818217	0.913123038623016	0.577120019570414	0.550021598388843	0.75176006373282	0.698062845419684	0.883184784588077	0.547688552606882	0.829016592758779	0.670571344702399	0.846819556192867	0.894512919963786	0.738086481161884	0.49981918338319	0.844410005739432	0.838301856756984	0.740684312935929	0.727501560354668	0.877419064692455	0.757917511466957	0.886527895230904	0.65013708192784	0.785074515141974	0.780024378732646	0.566051271847863	0.570442219424061	0.51003366026873	0.628044891335049	0.477582437548575	0.609735207005096	0.471461471487626	0.635278015418728	0.420160578506899	0.429814588786709	0.346846906395104	0.628001640125602	0.589044415433038	0.648912260010227	0.755974357386384	0.6211303859622	0.941141132263775
EUR05_S_Wi2015	0.437148773007225	0.803972479544608	0.468698991200709	0.765626292594536	0.676348766707568	0.862169494147693	0.69499188779725	0.661578123897725	0.751219800577736	0.872148006437745	0.912091154827097	0.591522535664841	0.53811002094268	0.584306369294537	0.545487483467336	0.677199893570136	0.816254167317117	0.74494984820389	0.797043665733965	0.719718310904444	0.89977717530952	0.602466600855319	0.684822741449349	0.876362452531162	0.74333541905352	0.941483877128843	0.62957442084562	0.936474447954413	0.738837636973439	0.950861494633663	0.965327259196967	0.758104296674995	0.622488386061088	0.828646432819288	0.879261363505896	0.855961669382384	0.853034551304138	0.958057086709307	0.846748067398752	0.951735435620432	0.378020108924233	0.898581309716068	0.857250076315529	0.703906873364103	0.567379029326154	0.622251763740298	0.772764184225601	0.662240157482869	0.640572039050676	0.519119146127572	0.559310333710898	0.614994987588524	0.653193854717773	0.637101549754813	0.303884391758952	0.486884629286532	0.672119959425161	0.687755056365144	0.5227740829632	0.973073953009097
EUR05_S_Wi2016	0.530103135372825	0.707269479410954	0.613003774596975	0.666060447602601	0.666024170616496	0.780936242058653	0.632910372325231	0.637011994919142	0.75188195182082	0.830681053203106	0.858216699119799	0.688697779642597	0.511669053794913	0.633506556609968	0.628496285695749	0.650294511440386	0.70371764998872	0.676574911716029	0.741268219644079	0.614155668030708	0.905589980486987	0.620520724313046	0.621462342972284	0.812828172415406	0.730094265329432	0.89483339512154	0.608955641605341	0.878026665354708	0.713318348380926	0.892500550758234	0.918683691839076	0.730303771495022	0.558489742470537	0.83061334931426	0.862103845293094	0.795686961435771	0.791004849480371	0.926699981570882	0.818878821588256	0.905456077109271	0.558324846328061	0.827096811399657	0.803659635851409	0.628178231072276	0.610207925143057	0.587081990481632	0.670403904095348	0.589128242473756	0.715170750255918	0.558712292415557	0.633018091339357	0.573623565103868	0.608627482035612	0.598443028975659	0.559125280217304	0.387955075418861	0.677764343089437	0.693765204443024	0.479223133863145	0.957967724544026
EUR05_S_Wi2017	0.743285033599302	0.648678054937722	0.799617510980947	0.714514966950715	0.740619914073965	0.774925513743814	0.649041882169035	0.712939036079878	0.723604519745533	0.895316126607635	0.864038334664384	0.855442037493541	0.647983490341912	0.82999642056174	0.80348177954309	0.798690833995498	0.754625010331405	0.698994277503006	0.791650218329007	0.758004574976314	0.950724402641549	0.679634716421505	0.555024161671979	0.714906151999825	0.675232608361794	0.864234783730516	0.470343734722849	0.722100035383772	0.424060303296895	0.756925399524115	0.891786661169935	0.801420419180765	0.640056831190404	0.897705662693584	0.751372867329707	0.644049964043517	0.678917473573116	0.842404176127073	0.745592465137511	0.865202461089133	0.753696709720972	0.783998287952193	0.769263555247693	0.761050291412808	0.774776137812419	0.621754944446781	0.645797869967866	0.673942010942393	0.8715568848476	0.705091323346166	0.807884906519863	0.754583125875753	0.790971884807333	0.734336482213173	0.757848161476844	0.733012944757503	0.387173290089022	0.729980758033768	0.753597692857957	0.950943121898366
EUR05_S_Wi2018	0.788191421169841	0.668975888998912	0.871118260386241	0.660857818203219	0.694452187539273	0.68381095285378	0.7088827837092	0.676594004819412	0.608290021376625	0.829657021206989	0.756586994409384	0.90447647717648	0.696390863002636	0.884636552594382	0.86681895750934	0.722314772812278	0.650486873639999	0.613266207139603	0.656789060257311	0.696319969577143	0.939098658930393	0.802628309106976	0.69697069500951	0.69650700276571	0.751588033261678	0.796242692829024	0.710301987649401	0.749276896271279	0.666064313259809	0.764991196682135	0.863666590763421	0.681563254117134	0.586604588630238	0.860931780081851	0.777060734163746	0.715671155969866	0.706074861502603	0.853680194314584	0.778937926285916	0.818704019474571	0.701756259033058	0.755692588028567	0.704757656676882	0.727571932912727	0.762064566358897	0.633960031230193	0.631011602261473	0.664689487759093	0.917268011964028	0.752847080003753	0.870986590547447	0.763940898340978	0.793117839218324	0.788340526858749	0.78100847238794	0.708933178223917	0.675753626339338	0.452720820768488	0.659996639605651	0.940522415179029
EUR05_S_Wi2019	0.611574159934702	0.664738208223996	0.734408169745149	0.635134753120732	0.659367735661969	0.713537113343898	0.629512470129494	0.630835532901232	0.678754789902106	0.791262317932858	0.796501241245061	0.75055775390361	0.542354665591659	0.726895359361323	0.717084983818612	0.601741585059199	0.648894387717479	0.62665455989946	0.639652637790585	0.584689341517342	0.88643133073271	0.674314570724214	0.633473852371844	0.765450979967492	0.688213053673413	0.837419303323536	0.638507350457997	0.834190464290487	0.693845546091563	0.845940525449414	0.89130435089229	0.646722755723111	0.53357534625027	0.801533704744902	0.836994793781826	0.770992372844679	0.753915007116143	0.902260990308727	0.788331888321542	0.861537617264289	0.54767933750587	0.783957442527932	0.740155380991474	0.621908616302087	0.66219954130715	0.5754257676354	0.622722835849963	0.56843285473752	0.767963452194781	0.610095343327791	0.722200504465506	0.608583067930906	0.65947937736498	0.641682238877094	0.625127288451687	0.490663010862823	0.666423885328796	0.598865018110702	0.386414287191433	0.944661249444333
LOK10_S_Wi2013	0.985166535464429	0.940873972903814	0.993818367746793	0.914512719275267	0.928589901076672	0.831034575463883	0.936067694275868	0.912964379406796	0.946381176431148	0.790970618877918	0.955795719853597	0.994989667203096	0.970759885955584	0.992419485788118	0.990040084799335	0.882986875978683	0.920762277532624	0.923729095911824	0.862860498598166	0.935783864906721	0.871217021094063	0.976185996044391	0.952792932318189	0.92282685620499	0.958147768276846	0.778323818135951	0.965459701935447	0.907241016935011	0.957340535951737	0.872956672768532	0.632197338777445	0.891725669663762	0.935622394930177	0.886908819217138	0.950097463905258	0.929031223774056	0.897546844386181	0.892797789539618	0.930435958754964	0.805764145354855	0.97746534808661	0.837621431367362	0.953451596977457	0.964628873398193	0.980153671893266	0.950537622411678	0.935801702092771	0.950983702751813	0.996243987427322	0.978563089212674	0.992348274927121	0.96780526260459	0.964059634315516	0.968727874760407	0.98686136855985	0.976879940630725	0.969526595402436	0.962212715749093	0.966653083421388	0.449184667038295
